ID,TransactionDate,HouseAge,DistanceToStation,NumberOfPubs,PostCode,HousePrice
5921,2019.03,9,825.1509515,0,5222,427550
5922,2019.03,19,2224.085719,3,5222,270784
5923,2020.03,0,219.2673623,5,5212,462752
5924,2019.12,18,527.9223747,8,5217,181645
5925,2021.12,34,120.5068196,1,5212,297052
5926,2021.05,15,1624.560658,1,5213,235552
5927,2020.08,18,665.38539,8,5217,404820
5928,2019.11,20,668.3362832,4,5217,304985
5929,2020.02,21,599.4792692,4,5222,535035
5930,2020.07,16,989.6851406,4,5217,309801
5931,2020.07,32,1491.693211,3,5213,208750
5932,2020.01,16,3708.273935,0,5217,353792
5933,2020.05,6,586.7448022,10,5213,388302
5934,2021.04,29,4238.261417,1,5213,133760
5935,2019.08,39,155.6233095,8,5213,273642
5936,2021.07,4,259.671008,8,5222,725221
5937,2021.09,21,516.9622457,9,5213,362264
5938,2021.02,10,2295.684989,3,5614,268287
5939,2019.02,0,2126.248459,3,5212,180146
5940,2021.09,15,306.126076,5,5212,355231
5941,2021.11,37,386.3295227,3,5217,282668
5942,2020.06,16,3975.579232,0,5212,70395
5943,2020.07,31,1433.35765,3,5212,137742
5944,2021.04,28,1510.299427,2,5614,321418
5945,2019.07,12,1565.867234,1,5222,328645
5946,2020.09,11,1185.991373,4,5212,196008
5947,2019.09,32,54.2945634,8,5212,270960
5948,2019.07,11,24.89947929,1,5213,185960
5949,2020.01,0,253.1345235,0,5614,390584
5950,2021.07,33,398.8010895,8,5614,545253
5951,2019.09,15,150.0518077,5,5614,409896
5952,2021.06,10,1483.33588,1,5212,184958
5953,2021.09,18,1694.525739,2,5217,275315
5954,2020.12,6,1542.440941,3,5213,140378
5955,2020.02,18,2143.713238,3,5213,155345
5956,2020.03,34,497.5044539,7,5212,233942
5957,2019.02,31,371.9847857,9,5213,203177
5958,2021.05,28,501.8545517,6,5222,497672
5959,2019.12,0,181.5721799,6,5212,244799
5960,2019.07,27,306.4649886,6,5217,292926
5961,2020.01,4,23.73450814,9,5213,418161
5962,2020.09,11,1554.876034,1,5222,336880
5963,2021.06,0,105.23238,6,5212,393266
5964,2019.01,27,4266.993116,1,5212,95362
5965,2020.09,22,4593.188171,0,5614,146498
5966,2019.02,10,2019.258502,4,5212,124634
5967,2019.02,21,371.1016737,4,5222,467047
5968,2020.11,40,174.7872116,8,5614,347471
5969,2019.09,19,2379.149103,4,5217,143349
5970,2019.08,4,2386.615006,0,5212,130534
5971,2019.04,0,549.8052421,7,5217,287937
5972,2021.03,8,581.4811993,7,5212,419953
5973,2019.12,31,4085.619576,1,5212,161755
5974,2019.03,12,1381.842304,1,5213,173579
5975,2019.02,13,3934.122152,0,5222,231008
5976,2021.06,33,288.6940802,1,5212,297496
5977,2020.11,6,344.4455761,6,5222,638589
5978,2021.04,2,2039.508911,3,5213,204856
5979,2021.07,39,538.5298187,0,5213,314368
5980,2019.03,0,44.65052243,5,5614,491204
5981,2020.1,21,374.1917018,4,5213,292844
5982,2019.01,29,380.4804296,3,5614,344408
5983,2020.12,2,587.1639396,6,5222,512325
5984,2019.07,23,584.7895494,10,5212,236252
5985,2019.03,21,470.4118966,5,5614,395559
5986,2019.12,2,342.5514029,4,5213,225784
5987,2021.03,15,1045.368934,0,5212,176270
5988,2020.05,6,2211.775251,3,5614,240434
5989,2020.1,17,151.0169371,5,5217,423427
5990,2020.06,16,4142.200211,0,5213,107350
5991,2021.08,14,351.7230064,5,5614,346498
5992,2021.04,33,93.84030959,7,5614,459943
5993,2020.04,17,201.6419339,1,5212,261567
5994,2020.05,17,33.74729853,6,5614,367737
5995,2021.01,29,1096.490637,5,5212,131732
5996,2021.04,9,2030.354251,4,5222,283973
5997,2020.03,33,60.73704738,6,5614,417431
5998,2020.04,0,609.7813981,7,5222,414385
5999,2020.01,13,410.2295849,5,5614,296314
6000,2019.1,13,655.0182513,5,5213,207326
6001,2021.06,26,627.9944096,6,5222,499788
6002,2019.11,28,382.5589848,7,5212,253384
6003,2019.03,16,3867.512447,0,5217,296899
6004,2019.06,14,1663.767406,2,5212,122927
6005,2019.04,14,3959.294262,0,5614,180774
6006,2021.09,5,1381.644885,3,5212,144121
6007,2021.04,28,4290.698048,1,5217,142224
6008,2019.09,16,312.2335054,5,5217,341184
6009,2019.04,29,58.92251805,4,5614,469064
6010,2020.02,15,698.2239804,4,5212,246255
6011,2021.04,37,767.1767337,4,5222,861344
6012,2021.08,4,247.8395294,9,5213,440364
6013,2020.01,3,322.7688438,4,5222,633838
6014,2020.1,12,1535.07152,1,5213,213355
6015,2019.09,4,598.1358573,10,5222,647853
6016,2021.06,14,137.6255059,1,5212,355313
6017,2020.03,4,2171.432765,3,5213,218067
6018,2021.08,3,459.4472104,4,5212,384568
6019,2021.05,30,1222.782527,0,5614,90751
6020,2020.12,40,149.3215514,6,5217,346882
6021,2021.1,38,367.6584523,0,5614,410718
6022,2019.11,33,2228.932901,2,5614,210738
6023,2021.07,4,147.6080297,9,5614,582024
6024,2021.02,13,1372.779285,1,5614,316824
6025,2019.01,27,665.0917058,3,5212,167125
6026,2021.05,36,378.4058758,3,5222,512450
6027,2019.09,8,450.7403166,10,5614,425596
6028,2020.11,23,385.9547681,10,5212,283016
6029,2019.02,33,559.5076565,8,5217,291632
6030,2021.02,14,1056.897993,1,5217,309010
6031,2021.1,16,2177.877023,4,5614,314926
6032,2019.04,31,115.6695459,8,5217,291044
6033,2020.07,16,1735.528269,2,5222,340347
6034,2021.03,26,418.4463297,3,5212,232398
6035,2020.08,26,376.810199,6,5217,299097
6036,2019.07,10,543.7406485,7,5614,455275
6037,2020.09,4,250.0769179,7,5217,504244
6038,2019.05,1,28.87650494,6,5212,277927
6039,2019.02,0,551.5403289,7,5213,254454
6040,2021.12,6,137.0169534,5,5212,309495
6041,2020.06,36,960.9730886,1,5217,256058
6042,2021.05,16,348.5976419,4,5217,354510
6043,2020.01,4,482.9626354,5,5222,730244
6044,2021.1,2,2154.72567,3,5217,270763
6045,2019.08,10,3135.33582,0,5217,177228
6046,2020.1,32,663.9408384,6,5222,458346
6047,2019.04,7,457.8214513,5,5217,330086
6048,2021.07,12,1467.790474,3,5217,190144
6049,2019.03,11,1458.036271,3,5217,165170
6050,2021.07,32,601.314436,2,5212,244410
6051,2019.12,0,102.4907077,0,5213,360005
6052,2020.11,2,368.899938,8,5217,360991
6053,2019.01,18,374.1427082,8,5222,269076
6054,2019.05,2,579.2514232,6,5212,244334
6055,2020.11,35,637.9802885,3,5212,283548
6056,2021.05,15,952.8214027,2,5217,337133
6057,2021.02,10,1586.393718,0,5222,603427
6058,2020.04,16,4007.278332,0,5614,177233
6059,2019.1,15,1202.852656,0,5614,257186
6060,2019.06,5,127.2462678,9,5222,649215
6061,2020.12,29,424.998069,8,5217,292839
6062,2019.04,14,1789.713052,2,5212,126609
6063,2020.11,4,2050.146355,3,5217,273319
6064,2020.02,31,6344.950123,1,5217,73410
6065,2019.08,15,124.7392499,5,5614,404531
6066,2020.12,10,234.6800083,1,5222,1374386
6067,2020.09,16,541.8831451,1,5217,351733
6068,2021.07,34,525.0267544,8,5212,292555
6069,2021.02,13,1727.753545,2,5222,413947
6070,2021.04,21,2221.276584,3,5222,315508
6071,2021.09,41,447.8984146,8,5222,462980
6072,2020.09,5,223.5052906,9,5213,386467
6073,2019.02,13,4184.552743,0,5614,105649
6074,2021.02,18,297.4419906,7,5213,328478
6075,2020.07,29,88.66775889,8,5212,229141
6076,2019.09,33,25.02956335,0,5213,293310
6077,2021.12,29,452.7345339,8,5217,463807
6078,2021.03,39,581.082193,2,5217,323349
6079,2019.04,11,1332.897589,1,5222,299276
6080,2021.03,15,1317.672533,3,5217,304418
6081,2021.1,19,1097.303624,0,5212,164454
6082,2019.05,13,3090.42042,0,5614,190760
6083,2019.03,14,1847.358892,2,5217,224284
6084,2020.05,15,341.1908556,5,5217,332628
6085,2021.04,32,46.67450545,5,5213,227750
6086,2021.04,1,204.4840155,0,5213,456122
6087,2021.09,33,110.2185961,8,5213,355600
6088,2019.07,33,67.94930219,0,5212,243831
6089,2020.03,10,1382.242681,0,5217,361360
6090,2019.04,16,3953.557281,0,5222,88876
6091,2020.09,18,599.9350679,3,5217,414800
6092,2021.04,6,321.1415292,5,5212,367818
6093,2020.06,24,2695.32992,3,5222,192517
6094,2021.03,38,64.27580375,7,5213,359863
6095,2020.09,12,478.9833763,5,5614,453074
6096,2020.08,7,1992.10778,3,5212,182138
6097,2021.04,12,2944.771887,0,5614,532735
6098,2021.05,11,618.64836,5,5614,475260
6099,2019.08,19,834.1092105,0,5222,264225
6100,2020.07,2,489.0857008,10,5614,580351
6101,2019.06,33,477.4260059,4,5222,254631
6102,2020.12,2,570.0087671,6,5217,362046
6103,2021.02,16,531.5447415,4,5614,421842
6104,2019.08,13,510.3031743,7,5614,365937
6105,2020.07,17,3973.406817,0,5217,179133
6106,2020.06,6,186.462689,9,5212,383631
6107,2020.03,13,1867.339898,1,5213,188100
6108,2020.01,11,1424.240626,1,5217,217488
6109,2019.1,39,351.2149043,2,5614,311139
6110,2021.07,37,983.1809615,1,5222,446786
6111,2019.08,16,886.8560464,4,5212,200813
6112,2021.02,31,1293.504994,0,5222,205712
6113,2021.11,17,1046.338452,0,5222,336203
6114,2020.05,29,632.5453481,10,5217,380270
6115,2019.01,10,433.7044746,7,5614,479891
6116,2021.11,3,2206.061938,3,5213,200271
6117,2021.02,15,635.5426131,5,5222,604076
6118,2019.07,31,5483.716614,1,5217,133128
6119,2020.02,25,4489.706139,0,5222,160914
6120,2020.03,31,373.0490014,4,5222,388179
6121,2019.07,18,977.0848198,0,5222,198352
6122,2021.09,20,2467.669782,4,5212,154441
6123,2021.12,2,434.882079,6,5212,317626
6124,2020.06,0,178.0570327,0,5212,348029
6125,2019.11,0,304.9441684,6,5222,531464
6126,2021.02,2,2204.42362,3,5212,230587
6127,2019.02,3,205.8592287,7,5213,337839
6128,2020.09,4,599.8148078,8,5213,351973
6129,2021.02,16,969.0878261,4,5213,293518
6130,2021.12,26,485.191367,6,5212,270545
6131,2021.12,25,4244.757289,0,5213,108642
6132,2019.12,8,2219.100776,4,5614,192175
6133,2019.1,16,3976.653316,0,5212,120872
6134,2020.1,37,565.1143359,0,5222,467025
6135,2020.01,34,625.0778219,8,5222,495244
6136,2019.08,34,637.7340706,8,5217,307363
6137,2021.08,16,38.80353127,5,5217,466355
6138,2020.01,8,263.6623143,5,5217,330403
6139,2020.08,31,248.2815332,8,5222,587722
6140,2019.06,20,2404.577427,4,5213,125985
6141,2019.01,11,1511.661572,1,5213,180485
6142,2020.11,6,401.2642449,5,5213,404437
6143,2021.05,35,411.5544255,8,5222,396398
6144,2020.07,21,2247.710782,3,5212,173091
6145,2019.02,3,107.0044259,8,5212,314651
6146,2019.02,5,261.2646581,9,5614,575757
6147,2021.06,14,245.403572,7,5213,325085
6148,2019.04,30,580.3198345,2,5217,230336
6149,2020.04,14,437.0745064,5,5212,278187
6150,2019.03,17,4076.782721,0,5212,42825
6151,2019.04,18,1658.32191,3,5614,206514
6152,2019.05,19,862.4103857,0,5217,252214
6153,2019.04,10,60.26085912,5,5614,448349
6154,2020.04,13,654.0449068,5,5217,267775
6155,2021.05,32,1223.850895,0,5222,221949
6156,2019.03,37,86.56525889,2,5212,167778
6157,2020.12,6,1477.90162,3,5212,171426
6158,2019.09,22,4695.764859,0,5614,145763
6159,2021.12,31,368.0438131,9,5222,394778
6160,2021.08,36,541.6416961,8,5217,310741
6161,2020.09,0,87.57009085,7,5213,311179
6162,2021.05,32,1104.129472,0,5614,158037
6163,2019.05,3,1990.241122,3,5222,312120
6164,2021.06,0,2006.95403,3,5614,360433
6165,2019.09,0,235.3988806,0,5213,263756
6166,2019.12,1,171.2646669,0,5212,288957
6167,2021.07,9,1967.286626,3,5213,158101
6168,2019.07,,568.3691972,8,5217,368058
6169,2019.04,16,262.0503294,5,5222,476273
6170,2020.02,26,4294.867629,1,5213,100164
6171,2021.06,34,266.8859657,7,5614,517084
6172,2019.09,12,185.7350872,7,5614,318406
6173,2019.04,34,93.61063199,10,5212,281879
6174,2019.02,42,380.4379068,6,5614,328462
6175,2020.06,14,256.1565661,5,5217,329702
6176,2019.04,21,2021.668724,3,5614,225520
6177,2020.08,16,1866.370375,2,5217,206051
6178,2019.09,12,1273.89001,4,5217,223364
6179,2019.1,16,866.7412445,4,5217,253699
6180,2020.03,8,306.5179664,5,5212,278320
6181,2020.11,15,455.9690329,6,5217,348973
6182,2019.04,1,298.5293243,9,5212,266696
6183,2020.04,28,220.9004407,5,5222,435510
6184,2019.01,2,666.3253472,5,5212,311150
6185,2021.01,32,1143.267899,0,5222,282696
6186,2020.09,21,2164.916109,3,5614,277999
6187,2021.1,14,482.6058787,1,5213,340650
6188,2021.02,17,2189.83745,3,5222,355683
6189,2021.05,21,1055.946876,0,5217,177273
6190,2019.02,8,58.61677307,5,5217,374955
6191,2021.1,11,1591.195551,3,5213,153467
6192,2021.02,1,30.62423872,6,5222,1018966
6193,2021.06,2,135.9814961,4,5212,389009
6194,2020.01,5,320.3972776,9,5212,341659
6195,2019.03,2,531.0533822,7,5217,328002
6196,2019.06,1,1369.627883,1,5222,256774
6197,2019.12,13,167.6527906,1,5213,315079
6198,2021.09,27,4511.26293,1,5212,98016
6199,2020.03,23,492.8103811,10,5614,437410
6200,2019.06,11,222.6075338,1,5222,421206
6201,2021.11,19,478.8118001,6,5217,418362
6202,2019.03,27,4488.552682,0,5614,137284
6203,2020.04,25,1540.017019,3,5217,257792
6204,2019.03,19,436.5271983,8,5213,228583
6205,2020.05,13,1735.392316,3,5222,264290
6206,2021.07,31,209.5535997,9,5217,349321
6207,2020.08,4,129.8362541,8,5614,558618
6208,2019.02,11,532.0340591,4,5614,320416
6209,2021.07,31,1562.74349,3,5212,182928
6210,2021.07,11,985.4932866,0,5212,275910
6211,2019.12,28,4507.313909,1,5217,102753
6212,2021.11,15,2127.198931,3,5213,199843
6213,2021.07,34,458.6049422,8,5213,375748
6214,2020.01,1,84.7988232,1,5222,509976
6215,2021.04,24,2748.45546,3,5614,187946
6216,2020.08,21,460.639941,9,5222,494715
6217,2020.01,11,113.7940133,1,5213,212593
6218,2021.1,39,246.9932648,6,5213,506654
6219,2021.1,33,289.7384672,10,5212,358547
6220,2021.12,12,1599.205959,3,5217,191112
6221,2019.09,14,1308.316072,1,5222,329175
6222,2021.02,17,960.0997247,4,5614,397852
6223,2021.04,15,1059.262494,0,5222,313708
6224,2020.04,34,3077.706765,0,5614,443091
6225,2019.03,20,663.4129786,6,5614,420234
6226,2019.09,30,6336.042508,1,5212,63551
6227,2021.07,30,1181.974191,0,5212,130754
6228,2019.09,16,2029.49287,3,5222,279903
6229,2020.05,1,209.1460835,6,5614,695688
6230,2021.01,26,448.7649822,6,5213,306956
6231,2021.12,33,1981.276231,2,5614,209449
6232,2021.08,5,2385.775455,0,5212,151449
6233,2021.07,4,655.4947338,6,5217,478505
6234,2019.08,15,624.9047993,5,5222,489435
6235,2019.07,33,238.927298,8,5217,326296
6236,2021.06,11,831.4652436,2,5217,349784
6237,2019.01,14,593.9597645,5,5222,494624
6238,2019.01,39,462.7631857,1,5614,266242
6239,2021.07,33,429.5884102,8,5213,348156
6240,2019.02,11,3083.373048,0,5222,496600
6241,2020.01,11,501.7117494,5,5213,299077
6242,2020.01,30,1132.234266,0,5213,146201
6243,2021.01,1,124.7843467,6,5614,756320
6244,2019.05,0,252.9137511,6,5212,269787
6245,2021.03,22,930.0430647,2,5217,345058
6246,2021.04,14,324.3029574,7,5212,315749
6247,2019.07,15,80.68892725,5,5222,500242
6248,2021.06,9,1360.46105,0,5222,518918
6249,2020.02,36,107.5087006,7,5212,294972
6250,2020.07,18,406.0095152,4,5217,408085
6251,2019.1,12,372.0372536,1,5222,370159
6252,2021.12,20,2047.769776,3,5614,288975
6253,2021.02,2,657.5315874,8,5222,565000
6254,2019.09,19,656.1035539,8,5222,406340
6255,2021.01,30,790.6588878,8,5614,406727
6256,2019.01,29,4302.749898,1,5217,130154
6257,2019.01,34,98.16661834,10,5222,489487
6258,2021.09,28,696.8504918,10,5614,386663
6259,2021.1,13,1299.813651,4,5217,356672
6260,2019.08,3,360.1747434,8,5212,287295
6261,2020.11,10,2545.324855,4,5212,152966
6262,2019.05,15,2075.159196,4,5217,188176
6263,2020.08,10,457.3480816,1,5213,328061
6264,2021.02,18,1826.826122,2,5217,298909
6265,2019.1,31,381.777025,6,5614,280820
6266,2021.04,14,4129.214293,0,5213,221938
6267,2019.04,39,584.7034537,0,5217,291969
6268,2021.08,1,30.25456015,6,5614,523502
6269,2020.11,33,497.8656895,8,5614,457035
6270,2021.04,17,628.4625075,6,5212,345671
6271,2021.04,2,592.496656,5,5212,390033
6272,2019.12,32,1227.592276,0,5222,152814
6273,2019.01,38,863.4675994,4,5213,430773
6274,2020.07,12,594.95436,5,5217,318168
6275,2020.08,15,3393.161912,0,5213,184481
6276,2021.09,5,136.9372222,9,5212,462891
6277,2020.04,14,293.75323,7,5212,297952
6278,2020.08,7,64.96297892,5,5217,426753
6279,2019.08,17,723.9877861,4,5212,212851
6280,2020.1,6,160.0264741,9,5614,495792
6281,2021.01,27,562.1509529,5,5222,506699
6282,2019.02,32,281.6475917,8,5212,214020
6283,2019.06,3,356.8620954,5,5222,635167
6284,2020.03,30,408.147127,8,5217,398226
6285,2021.06,1,350.8899925,1,5222,539602
6286,2021.08,38,582.5708347,1,5222,417851
6287,2021.06,8,2900.614921,0,5217,170122
6288,2019.02,32,1028.369929,0,5217,170091
6289,2021.01,13,1944.377587,2,5212,222758
6290,2021.07,34,656.3817196,8,5217,404129
6291,2020.05,11,1494.414734,1,5212,165087
6292,2019.11,19,2534.434517,4,5222,220703
6293,2020.11,29,4292.703968,1,5217,153712
6294,2020.1,14,545.9319782,5,5212,328156
6295,2021.12,20,2165.261765,3,5212,184369
6296,2019.12,11,1605.63772,1,5222,280167
6297,2019.1,38,417.3776881,7,5212,173165
6298,2019.03,29,376.9530281,6,5213,286745
6299,2021.12,15,277.2184885,5,5614,490706
6300,2019.1,13,618.6229945,5,5614,499695
6301,2021.03,38,579.9435563,7,5614,485301
6302,2019.06,17,681.3820392,4,5614,323115
6303,2021.07,28,46.26125605,6,5217,404761
6304,2019.07,13,406.2466977,5,5614,368909
6305,2021.04,33,428.9687959,8,5222,608804
6306,2019.03,36,540.1631171,3,5614,404511
6307,2019.01,0,200.6879124,7,5614,445678
6308,2021.01,12,58.48718957,8,5614,591648
6309,2020.1,27,587.5861671,6,5217,370841
6310,2021.01,10,331.5187195,5,5222,446444
6311,2021.04,13,3794.680041,0,5614,289705
6312,2021.04,33,241.7175637,8,5222,584370
6313,2021.04,7,266.5744267,5,5614,464318
6314,2019.09,22,4580.946028,0,5212,84167
6315,2019.1,15,617.1970063,5,5212,283774
6316,2019.1,32,4187.585601,1,5222,291543
6317,2021.11,25,2645.126131,3,5217,150909
6318,2019.01,18,1932.266773,3,5217,169251
6319,2020.02,18,173.3718078,1,5222,493440
6320,2021.07,30,439.8246347,3,5614,409356
6321,2019.06,5,287.8068693,9,5217,394290
6322,2019.08,32,1210.990253,0,5212,131690
6323,2021.05,31,295.9739719,10,5614,560380
6324,2021.11,0,221.2808341,6,5614,495790
6325,2020.01,4,2257.511681,3,5217,232799
6326,2021.08,7,187.1694119,5,5213,385301
6327,2020.12,15,94.44176641,6,5222,540839
6328,2019.1,14,1669.881469,2,5614,192882
6329,2020.12,29,1474.229928,2,5213,190082
6330,2021.06,3,598.9318033,6,5212,300980
6331,2019.12,37,231.7345524,2,5222,358626
6332,2020.07,32,134.2654024,10,5213,340403
6333,2019.04,17,570.8128483,6,5212,202516
6334,2020.05,3,475.2039358,5,5217,419502
6335,2020.12,17,1161.360686,0,5614,236314
6336,2019.02,37,97.02984662,7,5217,297798
6337,2019.11,31,494.9006301,9,5217,270792
6338,2020.03,30,144.8806536,9,5217,290115
6339,2020.08,14,3993.7159,0,5222,322310
6340,2021.08,14,247.0006913,1,5222,336716
6341,2021.12,19,1533.473605,1,5217,264610
6342,2019.07,25,1436.735046,3,5212,166140
6343,2019.12,12,1687.848862,2,5213,182553
6344,2020.06,12,1762.567179,2,5614,239861
6345,2019.05,36,629.5862199,3,5614,511856
6346,2021.03,40,364.028315,4,5222,485391
6347,2021.07,4,404.2190485,6,5217,406998
6348,2020.01,41,241.0204058,9,5614,335164
6349,2021.09,43,97.07708625,7,5222,552995
6350,2020.1,26,621.3630801,5,5222,431015
6351,2019.09,15,70.59524528,8,5217,319532
6352,2020.12,34,131.1054902,8,5212,288746
6353,2020.05,31,593.0532464,7,5212,263275
6354,2019.12,8,202.8961256,7,5213,295134
6355,2021.05,34,2024.548695,2,5614,205626
6356,2020.1,32,1109.644059,0,5213,159515
6357,2020.09,4,2285.559278,3,5222,353626
6358,2020.1,26,428.2867073,8,5213,268644
6359,2021.11,12,1335.511761,1,5217,249699
6360,2020.07,33,81.13911659,10,5217,417618
6361,2021.01,41,272.1063022,5,5222,579027
6362,2020.09,16,294.9174402,5,5614,539034
6363,2020.06,19,142.6525089,1,5217,368735
6364,2021.1,32,5307.973321,1,5213,152512
6365,2021.07,19,490.1841438,7,5222,541941
6366,2021.11,11,718.3146913,0,5217,337214
6367,2020.02,11,1499.497571,1,5213,199533
6368,2019.02,0,133.122527,0,5222,461701
6369,2019.08,6,2142.709194,3,5222,347417
6370,2020.07,13,747.7570439,2,5614,369762
6371,2021.11,15,487.7557288,8,5614,468707
6372,2021.08,36,504.1866378,8,5217,360194
6373,2020.08,16,4018.002522,0,5212,78345
6374,2021.1,13,453.0791463,5,5614,378485
6375,2020.06,33,569.6520901,8,5213,365117
6376,2019.04,10,513.8382705,5,5212,181307
6377,2021.09,39,385.4093898,2,5212,251669
6378,2021.1,17,1755.667213,2,5217,271487
6379,2019.06,10,2190.532264,3,5222,289988
6380,2019.04,4,2025.689607,3,5217,212509
6381,2021.11,28,386.5964808,6,5217,418780
6382,2021.1,22,414.0544752,10,5614,464373
6383,2019.04,35,562.2096845,3,5222,602964
6384,2019.05,29,676.8228675,8,5614,308753
6385,2020.08,14,428.8584769,7,5222,523826
6386,2020.06,28,623.7346563,5,5614,386143
6387,2019.06,33,249.277561,7,5614,321414
6388,2021.06,5,655.8773771,9,5222,738080
6389,2021.08,13,808.8716043,2,5217,319747
6390,2019.12,1,62.58619724,1,5212,313735
6391,2020.01,15,588.9919725,6,5212,273181
6392,2020.04,21,1900.549381,3,5222,276116
6393,2019.02,21,1928.517221,3,5217,164108
6394,2019.09,5,244.5018781,6,5222,685554
6395,2021.07,25,1349.132187,3,5213,277319
